MesAno;Regiao;Consumo;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Estacao;Consumo_clean;MesAno_str;Ano;Mes;lag1;lag12;roll3;Consumo_wins
2018-01;Norte;749421,5;1412,0;13454,0;990,2840579710146;25,557142857142857;6,023188405797102;1,2307692307692308;verão;749421,5;2018-01;2018;1;823516,0;746531,0;847485,0;749421,5
2018-02;Norte;721929,3;1240,0;17863,4;988,0333333333332;25,201538461538465;5,405970149253731;1,2413793103448276;verão;721929,3;2018-02;2018;2;749421,5;678124,0;808208,1666666666;721929,3
2018-03;Norte;749308,8;1275,0;13707,6;989,9145161290322;25,689393939393938;5,512121212121213;1,2517241379310344;outono;749308,8;2018-03;2018;3;721929,3;725088,0;764955,6000000001;749308,8
2018-04;Norte;761092,7000000001;1103,0;13378,6;989,7253968253968;25,4515625;5,281538461538462;1,1362068965517242;outono;761092,7000000001;2018-04;2018;4;749308,8;725326,0;740219,8666666667;761092,7000000001
2018-05;Norte;784448,2999999999;840,0;8673,4;990,780303030303;25,708695652173915;5,098550724637681;1,235;outono;784448,2999999999;2018-05;2018;5;761092,7000000001;791781,0;744110,2666666667;784448,2999999999
2018-06;Norte;776976,2999999999;440,0;3814,2;991,5983870967742;25,365625;4,913432835820895;1,3192982456140352;inverno;776976,2999999999;2018-06;2018;6;784448,2999999999;806273,0;764949,9333333332;776976,2999999999
2018-07;Norte;782045,5;437,0;3415,0;992,215625;25,6671875;5,015942028985507;1,3491525423728814;inverno;782045,5;2018-07;2018;7;776976,2999999999;767490,0;774172,4333333332;782045,5
2018-08;Norte;797188,5;448,0;2943,8;992,9815384615384;26,389705882352946;5,498571428571428;1,3716666666666666;inverno;797188,5;2018-08;2018;8;782045,5;847732,0;781156,6999999998;797188,5
2018-09;Norte;804932,5;484,0;4306,6;990,8029850746268;27,175;6,073239436619718;1,3953125;primavera;804932,5;2018-09;2018;9;797188,5;865723,0;785403,4333333332;804932,5
2018-10;Norte;861574,3999999999;662,0;5403,4;990,0075757575758;27,37611940298508;5,580281690140845;1,3774193548387097;primavera;861574,3999999999;2018-10;2018;10;804932,5;867252,0;794722,1666666666;861574,3999999999
2018-11;Norte;841536,6000000001;948,0;11382,0;988,3951612903226;26,68059701492537;5,614705882352942;1,3803571428571428;primavera;841536,6000000001;2018-11;2018;11;861574,3999999999;851687,0;821231,7999999999;841536,6000000001
2018-12;Norte;738718,1;1210,0;15228,2;992,18;25,495081967213117;5,420634920634921;1,1454545454545455;verão;738718,1;2018-12;2018;12;841536,6000000001;823516,0;836014,5;738718,1
2019-01;Norte;726873,8;1312,0;15753,6;993,5786885245902;25,640983606557377;5,544444444444444;1,1851851851851851;verão;726873,8;2019-01;2019;1;738718,1;749421,5;813943,0333333333;726873,8
2019-02;Norte;713768,6;1275,0;15086,0;993,0413793103448;25,6984126984127;5,534848484848485;1,122;verão;713768,6;2019-02;2019;2;726873,8;721929,3;769042,8333333334;713768,6
2019-03;Norte;731745,2;1480,0;20220,8;991,9880597014924;25,898529411764702;5,243076923076924;1,1830508474576271;outono;731745,2;2019-03;2019;3;713768,6;749308,8;726453,5;731745,2
2019-04;Norte;751878,3;1400,0;17514,2;990,8823529411764;26,02253521126761;5,166666666666667;1,1;outono;751878,3;2019-04;2019;4;731745,2;761092,7000000001;724129,1999999998;751878,3
2019-05;Norte;777286,9;1037,0;12567,6;990,9848484848484;26,107462686567164;5,1609375;1,1344827586206896;outono;777286,9;2019-05;2019;5;751878,3;784448,2999999999;732464,0333333333;777286,9
2019-06;Norte;782406,0;628,0;5504,400000000001;993,0290322580646;26,00597014925373;4,906451612903226;1,3185185185185186;inverno;782406,0;2019-06;2019;6;777286,9;776976,2999999999;753636,7999999999;782406,0
2019-07;Norte;807440,7;551,0;4220,2;992,8206349206348;25,804109589041097;5,205633802816902;1,3581818181818182;inverno;807440,7;2019-07;2019;7;782406,0;782045,5;770523,7333333334;807440,7
2019-08;Norte;817871,0;359,0;2744,6;993,1196969696967;26,43285714285714;5,698529411764706;1,4258620689655173;inverno;817871,0;2019-08;2019;8;807440,7;797188,5;789044,5333333333;817871,0
2019-09;Norte;855773,2999999999;405,0;3789,2;990,4806451612905;27,727272727272727;5,815625;1,525;primavera;855773,2999999999;2019-09;2019;9;817871,0;804932,5;802572,5666666668;855773,2999999999
2019-10;Norte;826928,2;881,0;7703,4;990,6215384615384;26,68450704225352;5,857746478873239;1,343103448275862;primavera;826928,2;2019-10;2019;10;855773,2999999999;861574,3999999999;827028,3333333334;826928,2
2019-11;Norte;837489,0;944,0;10349,0;991,1246376811596;26,65774647887324;5,6394366197183095;1,1650793650793652;primavera;837489,0;2019-11;2019;11;826928,2;841536,6000000001;833524,1666666666;837489,0
2019-12;Norte;837765,3999999999;1250,0;13536,0;989,2887323943662;26,42567567567568;5,814864864864865;1,240909090909091;verão;837765,3999999999;2019-12;2019;12;837489,0;738718,1;840063,5;837765,3999999999
2020-01;Norte;799554,0;1495,0;17445,0;990,3928571428572;25,99722222222222;5,284931506849315;1,210606060606061;verão;799554,0;2020-01;2020;1;837765,3999999999;726873,8;834060,8666666666;799554,0
2020-02;Norte;795848,7;1348,0;16212,8;990,3045454545454;25,873529411764707;5,198529411764706;1,1688524590163931;verão;795848,7;2020-02;2020;2;799554,0;713768,6;824936,1333333333;795848,7
2020-03;Norte;809202,8;1266,0;16842,2;989,711475409836;25,95;5,0234375;1,1607142857142858;outono;809202,8;2020-03;2020;3;795848,7;731745,2;811056,0333333332;809202,8
2020-04;Norte;825129,7;1209,0;14473,0;990,095238095238;25,915625;4,755555555555556;1,1210526315789473;outono;825129,7;2020-04;2020;4;809202,8;751878,3;801535,1666666666;825129,7
2020-05;Norte;821867,7;834,0;7472,0;990,4;25,97796610169492;5,11551724137931;1,196078431372549;outono;821867,7;2020-05;2020;5;825129,7;777286,9;810060,4;821867,7
2020-06;Norte;829361,5;471,0;3524,8;990,95;25,87547169811321;4,820754716981132;1,2708333333333333;inverno;829361,5;2020-06;2020;6;821867,7;782406,0;818733,4;829361,5
2020-07;Norte;873226,2;298,0;1526,8;990,4428571428572;25,92244897959184;4,952083333333333;1,3333333333333333;inverno;873226,2;2020-07;2020;7;829361,5;807440,7;825452,9666666667;873226,2
2020-08;Norte;896083,8;180,0;1166,8;990,6478260869566;26,86086956521739;5,456521739130435;1,3973684210526316;inverno;896083,8;2020-08;2020;8;873226,2;817871,0;841485,1333333333;896083,8
2020-09;Norte;941910,0;238,0;1487,2;988,6121951219512;27,79090909090909;5,722727272727273;1,4941176470588236;primavera;941910,0;2020-09;2020;9;896083,8;855773,2999999999;866223,8333333334;941910,0
2020-10;Norte;961023,6;375,0;2999,0;988,6783783783784;27,616216216216216;5,753846153846154;1,3966666666666667;primavera;961023,6;2020-10;2020;10;941910,0;826928,2;903740,0;961023,6
2020-11;Norte;926030,9;503,0;5926,8;988,0818181818182;26,571428571428573;5,505128205128205;1,2814814814814814;primavera;926030,9;2020-11;2020;11;961023,6;837489,0;933005,7999999999;926030,9
2020-12;Norte;856867,6;595,0;5055,8;987,7354838709678;26,194444444444443;5,5425;1,232;verão;856867,6;2020-12;2020;12;926030,9;837765,3999999999;942988,1666666666;856867,6
2021-01;Norte;829320,0;657,0;4602,0;988,0783783783784;25,716216216216218;5,380487804878048;1,2633333333333332;verão;829320,0;2021-01;2021;1;856867,6;799554,0;914640,7000000001;829320,0
2021-02;Norte;798265,7999999999;682,0;10158,2;989,0111111111112;25,283783783783782;5,328947368421052;1,238709677419355;verão;798265,7999999999;2021-02;2021;2;829320,0;795848,7;870739,5;798265,7999999999
2021-03;Norte;811549,0;682,0;8887,4;988,778125;25,33529411764706;5,283783783783784;1,1142857142857143;outono;811549,0;2021-03;2021;3;798265,7999999999;809202,8;828151,1333333333;811549,0
2021-04;Norte;863586,4;545,0;5299,8;988,360606060606;25,7875;5,455882352941177;1,1586206896551725;outono;863586,4;2021-04;2021;4;811549,0;825129,7;813044,9333333332;863586,4
2021-05;Norte;857417,7;318,0;2749,0;989,0833333333334;25,825806451612905;4,632352941176471;1,15;outono;857417,7;2021-05;2021;5;863586,4;821867,7;824467,0666666665;857417,7
2021-06;Norte;902816,8;165,0;752,2;989,775;25,716;4,948275862068965;1,4055555555555557;inverno;902816,8;2021-06;2021;6;857417,7;829361,5;844184,3666666667;902816,8
2021-07;Norte;864645,4;120,0;776,0;992,0333333333332;25,6625;5,233333333333333;1,436842105263158;inverno;864645,4;2021-07;2021;7;902816,8;873226,2;874606,9666666667;864645,4
2021-08;Norte;921608,8;91,0;901,2;989,2727272727273;26,985714285714288;5,7444444444444445;1,6722222222222225;inverno;921608,8;2021-08;2021;8;864645,4;896083,8;874959,9666666668;921608,8
2021-09;Norte;988245,6;210,0;1307,4;987,5761904761904;27,624;5,942857142857143;1,4444444444444444;primavera;988245,6;2021-09;2021;9;921608,8;941910,0;896357,0;988245,6
2021-10;Norte;975713,4;308,0;3040,0;986,7333333333332;27,072;6,059259259259259;1,3285714285714283;primavera;975713,4;2021-10;2021;10;988245,6;961023,6;924833,2666666667;975713,4
2021-11;Norte;958133,7999999999;424,0;4030,6;986,1173913043478;25,817391304347822;5,538461538461538;1,28;primavera;958133,8;2021-11;2021;11;975713,4;926030,9;961855,9333333332;958133,8
2021-12;Norte;946316,3;541,0;6256,2;989,51;25,88;5,909375;1,2833333333333332;verão;946316,3;2021-12;2021;12;958133,8;856867,6;974030,9333333332;946316,3
2022-01;Norte;878646,4;525,0;6639,2;988,2423076923076;25,376;5,281481481481482;1,255;verão;878646,4;2022-01;2022;1;946316,3;829320,0;960054,5;878646,4
2022-02;Norte;829750,7;483,0;5079,6;987,4888888888888;25,58148148148148;5,107142857142857;1,2285714285714286;verão;829750,7;2022-02;2022;2;878646,4;798265,7999999999;927698,8333333334;829750,7
2022-03;Norte;886754,1;562,0;7050,2;987,411111111111;25,33076923076923;5,289285714285714;1,1285714285714286;outono;886754,1;2022-03;2022;3;829750,7;811549,0;884904,4666666667;886754,1
2022-04;Norte;860991,6000000001;587,0;5472,8;992,28;25,99411764705882;4,810526315789474;1,1;outono;860991,6000000001;2022-04;2022;4;886754,1;863586,4;865050,4;860991,6000000001
2022-05;Norte;899520,4;452,0;5231,0;995,8142857142856;25,72285714285714;5,03421052631579;1,0933333333333333;outono;899520,4;2022-05;2022;5;860991,6000000001;857417,7;859165,4666666668;899520,4
2022-06;Norte;899714,1;478,0;4101,4;995,7555555555556;25,653658536585365;4,693023255813954;1,0799999999999998;inverno;899714,1;2022-06;2022;6;899520,4;902816,8;882422,0333333333;899714,1
2022-07;Norte;923014,2000000001;344,0;2205,2;994,740425531915;26,222916666666663;5,127083333333333;1,1595238095238096;inverno;923014,2;2022-07;2022;7;899714,1;864645,4;886742,0333333333;923014,2
2022-08;Norte;995811,6000000001;348,0;2126,0;991,9510204081632;26,633333333333336;5,671111111111111;1,3295454545454546;inverno;995811,6;2022-08;2022;8;923014,2;921608,8;907416,2333333334;995811,6
2022-09;Norte;1032570,5;328,0;2132,2;991,9591836734694;27,59787234042553;5,914893617021277;1,365909090909091;primavera;1032570,5;2022-09;2022;9;995811,6;988245,6;939513,2999999999;1032570,5
2022-10;Norte;1044150,2;504,0;5172,6;991,4791666666666;27,282978723404256;6,079166666666667;1,318604651162791;primavera;1044150,2;2022-10;2022;10;1032570,5;975713,4;983798,7666666666;1044150,2
2022-11;Norte;982073,2;578,0;6933,8;991,1583333333332;26,08;5,585106382978723;1,1833333333333331;primavera;982073,2;2022-11;2022;11;1044150,2;958133,8;1024177,4333333332;982073,2
2022-12;Norte;989692,0;922,0;10421,2;991,2520833333332;25,660869565217396;5,4437500000000005;1,1186046511627907;verão;989692,0;2022-12;2022;12;982073,2;946316,3;1019597,9666666667;989692,0
2023-01;Norte;908625,4;1009,0;10216,6;992,427659574468;25,09555555555556;5,21304347826087;1,0333333333333332;verão;908625,4;2023-01;2023;1;989692,0;878646,4;1005305,1333333333;908625,4
2023-02;Norte;864397,5;969,0;8523,6;992,8408163265306;25,45434782608696;5,482978723404255;1,0136363636363637;verão;864397,5;2023-02;2023;2;908625,4;829750,7;960130,2000000001;864397,5
2023-03;Norte;948603,1;1049,0;12883,6;991,64;25,52127659574468;5,217391304347826;1,0909090909090908;outono;948603,1;2023-03;2023;3;864397,5;886754,1;920904,9666666667;948603,1
2023-04;Norte;936381,2;856,0;9314,8;990,5;25,95744680851064;4,885106382978723;1,0395348837209304;outono;936381,2;2023-04;2023;4;948603,1;860991,6000000001;907208,6666666666;936381,2
2023-05;Norte;999290,6000000001;746,0;7112,4;991,543137254902;26,366666666666667;5,034;1,0934782608695652;outono;999290,6;2023-05;2023;5;936381,2;899520,4;916460,6;999290,6
2023-06;Norte;1044362,9;462,0;3303,8;992,532075471698;25,98421052631579;4,8807017543859645;1,225;inverno;1044362,9;2023-06;2023;6;999290,6;899714,1;961424,9666666667;1044362,9
2023-07;Norte;1036735,0;345,0;2494,8;993,684745762712;26,35438596491228;5,290909090909091;1,2673076923076925;inverno;1036735,0;2023-07;2023;7;1044362,9;923014,2;993344,8999999999;1036735,0
2023-08;Norte;1123220,1;287,0;1884,4;991,9543859649124;27,610714285714288;5,826415094339623;1,4;inverno;1123220,1;2023-08;2023;8;1036735,0;995811,6;1026796,1666666666;1123220,1
2023-09;Norte;1186718,6;334,0;2686,2;991,2305084745764;28,471929824561403;6,265384615384615;1,472549019607843;primavera;1186718,6;2023-09;2023;9;1123220,1;1032570,5;1068106,0;1186718,6
2023-10;Norte;1222327,9000000001;466,0;3202,2;989,4433333333332;28,652631578947368;6,512727272727273;1,4403846153846156;primavera;1222327,9;2023-10;2023;10;1186718,6;1044150,2;1115557,9000000001;1222327,9
2023-11;Norte;1235788,8;594,0;4336,2;989,9311475409836;28,019298245614035;6,253571428571428;1,4641509433962263;primavera;1235788,8;2023-11;2023;11;1222327,9;982073,2;1177422,2;1235788,8
2023-12;Norte;1171554,4000000001;1017,0;8009,2;990,9907692307692;27,1546875;6,217741935483871;1,3793103448275863;verão;1171554,4;2023-12;2023;12;1235788,8;989692,0;1214945,0999999999;1171554,4
2024-01;Norte;1122698,5;1287,0;14156,4;992,0757575757576;26,49375;5,668852459016394;1,3033333333333337;verão;1122698,5;2024-01;2024;1;1171554,4;908625,4;1209890,3666666665;1122698,5
2024-02;Norte;1087908,0;1088,0;13054,8;992,4727272727272;26,524590163934427;5,776271186440678;1,3344827586206898;verão;1087908,0;2024-02;2024;2;1122698,5;864397,5;1176680,5666666667;1087908,0
2024-03;Norte;1084094,0;1270,0;16193,8;991,5968253968254;26,70625;5,449180327868852;1,1759259259259258;outono;1084094,0;2024-03;2024;3;1087908,0;948603,1;1127386,9666666668;1084094,0
2024-04;Norte;1117881,2;1282,0;15161,4;991,406153846154;26,661538461538463;5,426229508196721;1,128813559322034;outono;1117881,2;2024-04;2024;4;1084094,0;936381,2;1098233,5;1117881,2
2024-05;Norte;1136247,2;895,0;8957,4;991,8123076923076;26,5359375;4,99672131147541;1,230508474576271;outono;1136247,2;2024-05;2024;5;1117881,2;999290,6;1096627,7333333332;1136247,2
2024-06;Norte;1117165,3;495,0;3807,6;992,76875;26,4609375;5,269491525423728;1,3203389830508476;inverno;1117165,3;2024-06;2024;6;1136247,2;1044362,9;1112740,8;1117165,3
2024-07;Norte;1143775,5;279,0;1972,2;993,6524590163934;26,16166666666667;5,467241379310345;1,4425925925925926;inverno;1143775,5;2024-07;2024;7;1117165,3;1036735,0;1123764,5666666667;1143775,5
2024-08;Norte;1200943,4;233,0;1423,8;993,22;27,147457627118644;5,927586206896552;1,5169811320754718;inverno;1200943,4;2024-08;2024;8;1143775,5;1123220,1;1132396,0;1200943,4
2024-09;Norte;1274834,5;158,0;1362,4;990,0982758620688;28,63050847457627;5,841071428571429;1,7096153846153848;primavera;1274834,5;2024-09;2024;9;1200943,4;1186718,6;1153961,4;1274834,5
2024-10;Norte;1320868,8;435,0;4112,6;989,801724137931;28,28813559322034;6,401851851851852;1,574;primavera;1320868,8;2024-10;2024;10;1274834,5;1222327,9;1206517,8;1320868,8
2024-11;Norte;1258922,4;624,0;5015,8;990,1810344827586;27,348275862068967;5,771698113207547;1,5708333333333335;primavera;1258922,4;2024-11;2024;11;1320868,8;1235788,8;1265548,9000000001;1258922,4
2024-12;Norte;1222897,0;984,0;9706,6;990,71;26,57413793103448;6,188888888888889;1,4673076923076922;verão;1222897,0;2024-12;2024;12;1258922,4;1171554,4;1284875,2333333334;1222897,0
2025-01;Norte;1118473,4;1150,0;10974,8;991,2913793103448;25,77068965517241;5,618867924528302;1,311764705882353;verão;1118473,4;2025-01;2025;1;1222897,0;1122698,5;1267562,7333333334;1118473,4
2025-02;Norte;1066117,2;1022,0;12741,4;990,8796296296296;25,635714285714283;5,823076923076924;1,2869565217391306;verão;1066117,2;2025-02;2025;2;1118473,4;1087908,0;1200097,5999999999;1066117,2
2025-03;Norte;1062678,2;1022,0;12398,6;991,7150943396226;25,911538461538463;5,67843137254902;1,274468085106383;outono;1062678,2;2025-03;2025;3;1066117,2;1084094,0;1135829,2;1062678,2
2025-04;Norte;1111561,3;896,0;8434,8;990,454716981132;26,211111111111112;5,232692307692308;1,1361702127659574;outono;1111561,3;2025-04;2025;4;1062678,2;1117881,2;1082422,9333333333;1111561,3
2025-05;Norte;1170600,5999999999;632,0;5592,0;991,9981132075472;26,192156862745097;5,309803921568627;1,270212765957447;outono;1170600,6;2025-05;2025;5;1111561,3;1136247,2;1080118,9000000001;1170600,6
2025-06;Norte;1168537,7;521,0;4206,8;993,5981481481482;25,845098039215685;5,153846153846154;1,3958333333333333;inverno;1168537,7;2025-06;2025;6;1170600,6;1117165,3;1114946,7;1168537,7
2025-07;Norte;1176417,5;322,0;2497,6;994,2254901960785;25,648936170212767;5,276923076923077;1,3847826086956525;inverno;1176417,5;2025-07;2025;7;1168537,7;1143775,5;1150233,2000000002;1176417,5
2025-08;Norte;1195458,9000000001;292,0;1816,4;992,906;26,791304347826088;5,688679245283019;1,5977272727272729;inverno;1195458,9;2025-08;2025;8;1176417,5;1200943,4;1171851,9333333333;1195458,9
2005-01;Sudeste;3873894,3;280,0;3997,4;949,6416666666668;23,892857142857142;7,6;1,8583333333333332;verão;3873894,3;2005-01;2005;1;3569437,9;3694385,5;3595360,9;3873894,3
2005-02;Sudeste;3616966,9;171,0;979,4;947,8076923076924;23,586666666666662;5,9071428571428575;1,8692307692307693;verão;3616966,9;2005-02;2005;2;3873894,3;3511541,2;3683949,033333333;3616966,9
2005-03;Sudeste;3711050,5;224,0;1977,6;948,323076923077;23,773333333333333;7,257142857142857;1,8615384615384616;outono;3711050,5;2005-03;2005;3;3616966,9;3629455,2;3686766,3666666667;3711050,5
2005-04;Sudeste;3923735,0;126,0;879,4;953,5333333333332;23,25714285714286;5,623076923076923;1,7;outono;3923735,0;2005-04;2005;4;3711050,5;3733863,0;3733970,5666666664;3923735,0
2005-05;Sudeste;3655561,3;145,0;831,6;951,3846153846154;20,67142857142857;6,084615384615384;1,8692307692307693;outono;3655561,3;2005-05;2005;5;3923735,0;3537268,7;3750584,1333333333;3655561,3
2005-06;Sudeste;3710837,3;150,0;561,0;954,7583333333332;19,6;5,885714285714286;1,7666666666666666;inverno;3710837,3;2005-06;2005;6;3655561,3;3433442,5;3763448,9333333336;3710837,3
2005-07;Sudeste;3626333,3;129,0;458,4;955,5692307692308;18,546666666666667;6,507142857142857;1,984615384615385;inverno;3626333,3;2005-07;2005;7;3710837,3;3457622,9;3763377,8666666667;3626333,3
2005-08;Sudeste;3635143,4;85,0;139,6;950,4642857142856;20,986666666666668;6,457142857142857;2,1357142857142857;inverno;3635143,4;2005-08;2005;8;3626333,3;3453322,4;3664243,9666666663;3635143,4
2005-09;Sudeste;3819948,1;135,0;303,79999999999995;944,1538461538462;21,185714285714287;7,235714285714286;2,4;primavera;3819948,1;2005-09;2005;9;3635143,4;3596160,2;3657438,0;3819948,1
2005-10;Sudeste;3773673,1;128,0;399,0;941,6076923076924;24,35333333333333;7,406666666666666;2,1307692307692307;primavera;3773673,1;2005-10;2005;10;3819948,1;3608129,9;3693808,266666667;3773673,1
2005-11;Sudeste;3774517,7;121,0;0,0;937,6111111111112;22,08333333333333;6,878571428571428;1,9125;primavera;3774517,7;2005-11;2005;11;3773673,1;3608514,9;3742921,533333333;3774517,7
2005-12;Sudeste;3869508,3;237,0;2209,0;939,6692307692308;22,6;6,573333333333333;1,9416666666666669;verão;3869508,3;2005-12;2005;12;3774517,7;3569437,9;3789379,6333333333;3869508,3
2006-01;Sudeste;3895001,6;167,0;1949,4;940,823076923077;24,1;6,253846153846154;1,7846153846153845;verão;3895001,6;2006-01;2006;1;3869508,3;3873894,3;3805899,6999999997;3895001,6
2006-02;Sudeste;3891194,9;144,0;0,0;933,5083333333332;24,5;6,346153846153846;1,75;verão;3891194,9;2006-02;2006;2;3895001,6;3616966,9;3846342,5333333337;3891194,9
2006-03;Sudeste;4121516,5;243,0;2327,4;941,3785714285714;23,571428571428573;5,6000000000000005;1,4;outono;4121516,5;2006-03;2006;3;3891194,9;3711050,5;3885234,933333333;4121516,5
2006-04;Sudeste;3957603,7;122,0;0,0;939,6083333333332;22,00714285714286;4,671428571428572;1,3545454545454545;outono;3957603,7;2006-04;2006;4;4121516,5;3923735,0;3969237,6666666665;3957603,7
2006-05;Sudeste;3811707,8;52,0;0,0;1015,3;19,264285714285712;4,673333333333333;0,9;outono;3811707,8;2006-05;2006;5;3957603,7;3655561,3;3990105,033333333;3811707,8
2006-06;Sudeste;3828065,9;105,0;302,4;952,825;18,68235294117647;6,4;1,81875;inverno;3828065,9;2006-06;2006;6;3811707,8;3710837,3;3963609,3333333335;3828065,9
2006-07;Sudeste;3768572,2;124,0;348,0;950,1058823529412;19,242857142857144;5,680952380952381;1,6764705882352942;inverno;3768572,2;2006-07;2006;7;3828065,9;3626333,3;3865792,4666666663;3768572,2
2006-08;Sudeste;3774739,4;166,0;485,0;948,212;20,678571428571427;7,177777777777778;2,1166666666666667;inverno;3774739,4;2006-08;2006;8;3768572,2;3635143,4;3802781,966666667;3774739,4
2006-09;Sudeste;3888549,5;363,0;2749,6;946,9722222222222;20,63684210526316;8,243243243243244;2,5166666666666666;primavera;3888549,5;2006-09;2006;9;3774739,4;3819948,1;3790459,1666666665;3888549,5
2006-10;Sudeste;3901043,1;660,0;5343,8;949,693023255814;22,05434782608696;7,969565217391305;2,4953488372093022;primavera;3901043,1;2006-10;2006;10;3888549,5;3773673,1;3810620,3666666667;3901043,1
2006-11;Sudeste;3997650,5;851,0;10211,2;951,574;22,50980392156863;8,036538461538461;2,546;primavera;3997650,5;2006-11;2006;11;3901043,1;3774517,7;3854777,3333333335;3997650,5
2006-12;Sudeste;4016722,8;1050,0;12249,8;947,5555555555557;23,18947368421053;7,914035087719299;2,375471698113208;verão;4016722,8;2006-12;2006;12;3997650,5;3869508,3;3929081,033333333;4016722,8
2007-01;Sudeste;4183534,0;1160,0;15324,0;948,0722222222222;23,40363636363637;7,374137931034483;2,169811320754717;verão;4183534,0;2007-01;2007;1;4016722,8;3895001,6;3971805,4666666663;4183534,0
2007-02;Sudeste;4000465,0;800,0;7841,8;948,7789473684212;23,72203389830508;7,271186440677966;2,1928571428571426;verão;4000465,0;2007-02;2007;2;4183534,0;3891194,9;4065969,1;4000465,0
2007-03;Sudeste;4219240,0;543,0;4329,6;951,5178571428572;24,433898305084742;6,672413793103448;1,9722222222222223;outono;4219240,0;2007-03;2007;3;4000465,0;4121516,5;4066907,266666667;4219240,0
2007-04;Sudeste;4223592,0;645,0;4810,4;952,4789473684212;22,922807017543857;7,136842105263158;1,9363636363636365;outono;4223592,0;2007-04;2007;4;4219240,0;3957603,7;4134413,0;4223592,0
2007-05;Sudeste;4104316,0;553,0;2320,2;954,4982142857144;19,633333333333333;7,319298245614035;2,018867924528302;outono;4104316,0;2007-05;2007;5;4223592,0;3811707,8;4147765,6666666665;4104316,0
2007-06;Sudeste;3887323,0;465,0;944,6;953,1264705882352;19,120895522388057;6,882089552238806;1,7692307692307692;inverno;3887323,0;2007-06;2007;6;4104316,0;3828065,9;4182382,6666666665;3887323,0
2007-07;Sudeste;3813598,0;542,0;3781,8;954,316883116883;18,86125;7,860759493670886;2,121621621621621;inverno;3813598,0;2007-07;2007;7;3887323,0;3768572,2;4071743,6666666665;3813598,0
2007-08;Sudeste;3979163,0;339,0;594,8;954,810975609756;19,957831325301203;7,603703703703704;2,4253164556962026;inverno;3979163,0;2007-08;2007;8;3813598,0;3774739,4;3935079,0;3979163,0
2007-09;Sudeste;4058552,0;384,0;1414,6;953,5344827586208;22,13736263736264;8,129885057471263;2,737349397590361;primavera;4058552,0;2007-09;2007;9;3979163,0;3888549,5;3893361,3333333335;4058552,0
2007-10;Sudeste;4053969,0;655,0;6278,4;948,2897727272727;23,67640449438202;8,486904761904762;2,5795180722891566;primavera;4053969,0;2007-10;2007;10;4058552,0;3901043,1;3950437,6666666665;4053969,0
2007-11;Sudeste;4229638,0;1095,0;3637,0;946,5223529411765;23,25824175824176;8,46179775280899;2,519753086419753;primavera;4229638,0;2007-11;2007;11;4053969,0;3997650,5;4030561,3333333335;4229638,0
2007-12;Sudeste;4116989,0;1223,0;14489,2;947,266304347826;23,80652173913043;7,968888888888889;2,1804597701149424;verão;4116989,0;2007-12;2007;12;4229638,0;4016722,8;4114053,0;4116989,0
2008-01;Sudeste;4412691,0;1485,0;19360,6;946,5910112359552;23,04831460674157;7,715909090909091;2,1928571428571426;verão;4412691,0;2008-01;2008;1;4116989,0;4183534,0;4133532,0;4412691,0
2008-02;Sudeste;4340742,0;1302,0;14620,8;947,7411111111112;23,54;7,548314606741573;1,8564705882352943;verão;4340742,0;2008-02;2008;2;4412691,0;4000465,0;4253106,0;4340742,0
2008-03;Sudeste;4179036,0;1312,0;14956,0;948,7315217391304;23,0;7,245054945054944;1,8741573033707863;outono;4179036,0;2008-03;2008;3;4340742,0;4219240,0;4290140,666666667;4179036,0
2008-04;Sudeste;4225451,0;1243,0;10563,2;947,9451612903224;22,47553191489361;7,204395604395605;1,652222222222222;outono;4225451,0;2008-04;2008;4;4179036,0;4223592,0;4310823,0;4225451,0
2008-05;Sudeste;4386332,0;738,0;3381,4;951,0768421052632;19,48247422680412;6,259375;1,6913978494623658;outono;4386332,0;2008-05;2008;5;4225451,0;4104316,0;4248409,666666667;4386332,0
2008-06;Sudeste;4153532,0;787,0;2218,2;951,7525773195875;19,108080808080807;6,627551020408164;1,8354166666666665;inverno;4153532,0;2008-06;2008;6;4386332,0;3887323,0;4263606,333333333;4153532,0
2008-07;Sudeste;4186405,0;495,0;752,4;954,6297029702972;18,40990099009901;6,579;1,888;inverno;4186405,0;2008-07;2008;7;4153532,0;3813598,0;4255105,0;4186405,0
2008-08;Sudeste;4292183,0;674,0;3551,8;952,3316326530612;20,674;7,75;2,257142857142857;inverno;4292183,0;2008-08;2008;8;4186405,0;3979163,0;4242089,666666667;4292183,0
2008-09;Sudeste;4208021,0;847,0;5232,2;953,7059405940596;20,95686274509804;7,830097087378641;2,4485148514851485;primavera;4208021,0;2008-09;2008;9;4292183,0;4058552,0;4210706,666666667;4208021,0
2008-10;Sudeste;4413750,0;1020,0;7834,8;952,0292929292928;23,41747572815534;8,336274509803921;2,5494845360824745;primavera;4413750,0;2008-10;2008;10;4208021,0;4053969,0;4228869,666666667;4413750,0
