Data;DataExcel;Regiao;Sistema;Classe;TipoConsumidor;Consumo;Consumidores;DataVersao
20151101;01/11/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;348,0;528;22/09/2025
20151101;01/11/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;614.902,0;2.965.582;22/09/2025
20151101;01/11/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;129.274,0;616.964;22/09/2025
20151101;01/11/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;127.960,0;529.525;22/09/2025
20151101;01/11/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.457.842,0;30.919.670;22/09/2025
20151101;01/11/2015;Sul;SUL;Residencial;Cativo;1.612.892,0;9.541.695;22/09/2025
20151001;01/10/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;309,0;1.322;22/09/2025
20151001;01/10/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.008.071,0;5.101.116;22/09/2025
20151001;01/10/2015;Nordeste;NORDESTE;Residencial;Cativo;1.899.509,0;15.928.015;22/09/2025
20151001;01/10/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;262.848,0;1.998.566;22/09/2025
20151001;01/10/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;361,0;526;22/09/2025
20151001;01/10/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;610.268,0;2.963.187;22/09/2025
20151001;01/10/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;139.276,0;617.220;22/09/2025
20151001;01/10/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;135.109,0;529.033;22/09/2025
20151001;01/10/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.465.728,0;30.863.447;22/09/2025
20151001;01/10/2015;Sul;SUL;Residencial;Cativo;1.611.874,0;9.526.530;22/09/2025
20150901;01/09/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;191,0;1.309;22/09/2025
20150901;01/09/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;940.971,0;5.089.664;22/09/2025
20150901;01/09/2015;Nordeste;NORDESTE;Residencial;Cativo;1.831.633,0;15.891.218;22/09/2025
20150901;01/09/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;254.578,0;1.989.966;22/09/2025
20150901;01/09/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;346,0;534;22/09/2025
20150901;01/09/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;563.102,0;2.951.502;22/09/2025
20150901;01/09/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;125.387,0;611.250;22/09/2025
20150901;01/09/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;132.027,0;529.422;22/09/2025
20150901;01/09/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.030.736,0;30.785.176;22/09/2025
20150901;01/09/2015;Sul;SUL;Residencial;Cativo;1.557.532,0;9.472.566;22/09/2025
20150801;01/08/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;182,0;1.317;22/09/2025
20150801;01/08/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;846.129,0;5.073.243;22/09/2025
20150801;01/08/2015;Nordeste;NORDESTE;Residencial;Cativo;1.756.771,0;15.869.779;22/09/2025
20150801;01/08/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;243.396,0;1.981.462;22/09/2025
20150801;01/08/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;346,0;531;22/09/2025
20150801;01/08/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;525.889,0;2.939.148;22/09/2025
20150801;01/08/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;115.647,0;607.707;22/09/2025
20150801;01/08/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;122.412,0;528.340;22/09/2025
20150801;01/08/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.080.894,0;30.706.800;22/09/2025
20150801;01/08/2015;Sul;SUL;Residencial;Cativo;1.621.249,0;9.355.115;22/09/2025
20150701;01/07/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;193,0;1.324;22/09/2025
20150701;01/07/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;819.446,0;5.062.682;22/09/2025
20150701;01/07/2015;Nordeste;NORDESTE;Residencial;Cativo;1.790.099,0;15.839.120;22/09/2025
20150701;01/07/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;234.777,0;1.980.385;22/09/2025
20150701;01/07/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;350,0;532;22/09/2025
20150701;01/07/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;520.618,0;2.923.204;22/09/2025
20150701;01/07/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;111.308,0;602.502;22/09/2025
20150701;01/07/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;114.551,0;526.413;22/09/2025
20150701;01/07/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.913.722,0;30.653.743;22/09/2025
20150701;01/07/2015;Sul;SUL;Residencial;Cativo;1.605.688,0;9.472.058;22/09/2025
20150601;01/06/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;215,0;1.314;22/09/2025
20150601;01/06/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;850.053,0;5.049.692;22/09/2025
20150601;01/06/2015;Nordeste;NORDESTE;Residencial;Cativo;1.882.747,0;15.816.370;22/09/2025
20150601;01/06/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;237.707,0;1.977.151;22/09/2025
20150601;01/06/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;366,0;536;22/09/2025
20150601;01/06/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;468.991,0;2.910.585;22/09/2025
20150601;01/06/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;108.112,0;601.057;22/09/2025
20150601;01/06/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;118.102,0;526.255;22/09/2025
20150601;01/06/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.852.845,0;30.643.312;22/09/2025
20150601;01/06/2015;Sul;SUL;Residencial;Cativo;1.593.710,0;9.455.529;22/09/2025
20150501;01/05/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;82,0;1.300;22/09/2025
20150501;01/05/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;878.779,0;5.030.093;22/09/2025
20150501;01/05/2015;Nordeste;NORDESTE;Residencial;Cativo;1.983.699,0;15.791.852;22/09/2025
20150501;01/05/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;234.079,0;1.974.263;22/09/2025
20150501;01/05/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;384,0;535;22/09/2025
20150501;01/05/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;412.234,0;2.723.460;22/09/2025
20150501;01/05/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;154.624,0;777.528;22/09/2025
20150501;01/05/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;112.675,0;524.662;22/09/2025
20150501;01/05/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.176.493,0;30.588.548;22/09/2025
20150501;01/05/2015;Sul;SUL;Residencial;Cativo;1.588.736,0;9.433.933;22/09/2025
20150401;01/04/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;81,0;1.294;22/09/2025
20150401;01/04/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;841.704,0;4.435.783;22/09/2025
20150401;01/04/2015;Nordeste;NORDESTE;Residencial;Cativo;2.009.014,0;15.775.780;22/09/2025
20150401;01/04/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;222.998,0;1.969.445;22/09/2025
20150401;01/04/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;363,0;536;22/09/2025
20150401;01/04/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;402.201,0;2.702.423;22/09/2025
20150401;01/04/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;156.745,0;783.357;22/09/2025
20150401;01/04/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;116.567,0;524.155;22/09/2025
20150401;01/04/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.415.655,0;30.509.749;22/09/2025
20150401;01/04/2015;Sul;SUL;Residencial;Cativo;1.724.335,0;9.416.997;22/09/2025
20150301;01/03/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;194,0;1.283;22/09/2025
20150301;01/03/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;828.180,0;4.479.896;22/09/2025
20150301;01/03/2015;Nordeste;NORDESTE;Residencial;Cativo;1.986.393,0;15.728.635;22/09/2025
20150301;01/03/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;226.778,0;1.967.834;22/09/2025
20150301;01/03/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;356,0;534;22/09/2025
20150301;01/03/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;413.133,0;2.689.464;22/09/2025
20150301;01/03/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;155.691,0;780.018;22/09/2025
20150301;01/03/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;111.487,0;521.964;22/09/2025
20150301;01/03/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.573.471,0;30.448.479;22/09/2025
20150301;01/03/2015;Sul;SUL;Residencial;Cativo;1.802.427,0;9.393.549;22/09/2025
20150201;01/02/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;192,0;1.285;22/09/2025
20150201;01/02/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;936.097,0;4.982.544;22/09/2025
20150201;01/02/2015;Nordeste;NORDESTE;Residencial;Cativo;2.005.749,0;15.662.668;22/09/2025
20150201;01/02/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;234.652,0;1.964.099;22/09/2025
20150201;01/02/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;385,0;534;22/09/2025
20150201;01/02/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;420.712,0;2.675.351;22/09/2025
20150201;01/02/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;150.554,0;776.188;22/09/2025
20150201;01/02/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;106.248,0;518.390;22/09/2025
20150201;01/02/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.957.795,0;30.375.541;22/09/2025
20150201;01/02/2015;Sul;SUL;Residencial;Cativo;1.967.877,0;9.367.429;22/09/2025
20150101;01/01/2015;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;218,0;1.289;22/09/2025
20150101;01/01/2015;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;989.285,0;4.965.903;22/09/2025
20150101;01/01/2015;Nordeste;NORDESTE;Residencial;Cativo;2.059.745,0;15.628.809;22/09/2025
20150101;01/01/2015;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;242.538,0;1.958.949;22/09/2025
20150101;01/01/2015;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;383,0;532;22/09/2025
20150101;01/01/2015;Norte;NORTE INTERLIGADO;Residencial;Cativo;442.657,0;2.669.034;22/09/2025
20150101;01/01/2015;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;166.878,4;772.463;22/09/2025
20150101;01/01/2015;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;117.035,0;520.334;22/09/2025
20150101;01/01/2015;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.476.567,0;30.296.256;22/09/2025
20150101;01/01/2015;Sul;SUL;Residencial;Cativo;2.062.995,7;9.345.016;22/09/2025
20141201;01/12/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;198,0;1.287;22/09/2025
20141201;01/12/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;897.750,0;4.949.826;22/09/2025
20141201;01/12/2014;Nordeste;NORDESTE;Residencial;Cativo;1.954.691,0;15.599.911;22/09/2025
20141201;01/12/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;235.904,0;1.954.135;22/09/2025
20141201;01/12/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;349,0;532;22/09/2025
20141201;01/12/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;474.922,0;2.648.435;22/09/2025
20141201;01/12/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;165.848,0;768.883;22/09/2025
20141201;01/12/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;120.685,0;519.547;22/09/2025
20141201;01/12/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.508.771,0;30.245.091;22/09/2025
20141201;01/12/2014;Sul;SUL;Residencial;Cativo;1.801.652,0;9.318.898;22/09/2025
20141101;01/11/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;201,0;1.281;22/09/2025
20141101;01/11/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;969.350,0;4.929.829;22/09/2025
20141101;01/11/2014;Nordeste;NORDESTE;Residencial;Cativo;1.919.115,0;15.551.421;22/09/2025
20141101;01/11/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;253.543,0;1.948.093;22/09/2025
20141101;01/11/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;339,0;532;22/09/2025
20141101;01/11/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;459.476,0;2.628.459;22/09/2025
20141101;01/11/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;165.061,0;765.821;22/09/2025
20141101;01/11/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;120.746,0;517.124;22/09/2025
20141101;01/11/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.714.131,0;30.106.424;22/09/2025
20141101;01/11/2014;Sul;SUL;Residencial;Cativo;1.780.429,0;9.292.545;22/09/2025
20141001;01/10/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;263,0;1.278;22/09/2025
20141001;01/10/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.006.052,0;4.916.726;22/09/2025
20141001;01/10/2014;Nordeste;NORDESTE;Residencial;Cativo;1.900.236,0;15.502.360;22/09/2025
20141001;01/10/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;253.439,0;1.945.230;22/09/2025
20141001;01/10/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;333,0;531;22/09/2025
20141001;01/10/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;455.419,0;2.621.357;22/09/2025
20141001;01/10/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;170.740,0;762.769;22/09/2025
20141001;01/10/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;130.732,0;516.184;22/09/2025
20141001;01/10/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.560.649,0;30.089.407;22/09/2025
20141001;01/10/2014;Sul;SUL;Residencial;Cativo;1.662.746,0;9.274.193;22/09/2025
20140901;01/09/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;187,0;1.270;22/09/2025
20140901;01/09/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;913.955,0;4.897.367;22/09/2025
20140901;01/09/2014;Nordeste;NORDESTE;Residencial;Cativo;1.815.551,0;15.455.142;22/09/2025
20140901;01/09/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;244.579,0;1.937.110;22/09/2025
20140901;01/09/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;310,0;530;22/09/2025
20140901;01/09/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;459.332,0;2.615.157;22/09/2025
20140901;01/09/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;166.639,0;758.386;22/09/2025
20140901;01/09/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;129.866,0;516.540;22/09/2025
20140901;01/09/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.194.803,0;30.050.844;22/09/2025
20140901;01/09/2014;Sul;SUL;Residencial;Cativo;1.650.393,0;9.251.798;22/09/2025
20140801;01/08/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;185,0;1.263;22/09/2025
20140801;01/08/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;864.248,0;4.881.667;22/09/2025
20140801;01/08/2014;Nordeste;NORDESTE;Residencial;Cativo;1.787.383,0;15.413.153;22/09/2025
20140801;01/08/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;239.474,0;1.938.099;22/09/2025
20140801;01/08/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;309,0;529;22/09/2025
20140801;01/08/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;466.748,0;2.596.841;22/09/2025
20140801;01/08/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;150.992,0;752.939;22/09/2025
20140801;01/08/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;117.682,0;515.378;22/09/2025
20140801;01/08/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.191.948,0;29.904.703;22/09/2025
20140801;01/08/2014;Sul;SUL;Residencial;Cativo;1.722.603,0;9.223.793;22/09/2025
20140701;01/07/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;205,0;1.258;22/09/2025
20140701;01/07/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;784.681,0;4.865.140;22/09/2025
20140701;01/07/2014;Nordeste;NORDESTE;Residencial;Cativo;1.839.282,0;15.367.555;22/09/2025
20140701;01/07/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;233.173,0;1.928.702;22/09/2025
20140701;01/07/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;316,0;529;22/09/2025
20140701;01/07/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;452.215,0;2.588.731;22/09/2025
20140701;01/07/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;151.556,0;750.840;22/09/2025
20140701;01/07/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;108.940,0;512.790;22/09/2025
20140701;01/07/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.294.663,0;29.909.736;22/09/2025
20140701;01/07/2014;Sul;SUL;Residencial;Cativo;1.690.827,0;9.204.418;22/09/2025
20140601;01/06/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;178,0;1.257;22/09/2025
20140601;01/06/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;826.976,0;4.847.108;22/09/2025
20140601;01/06/2014;Nordeste;NORDESTE;Residencial;Cativo;1.808.128,0;15.319.987;22/09/2025
20140601;01/06/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;226.838,0;1.926.678;22/09/2025
20140601;01/06/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;330,0;528;22/09/2025
20140601;01/06/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;432.836,0;2.570.167;22/09/2025
20140601;01/06/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;148.911,0;745.753;22/09/2025
20140601;01/06/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;111.483,0;510.787;22/09/2025
20140601;01/06/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.106.123,0;29.836.815;22/09/2025
20140601;01/06/2014;Sul;SUL;Residencial;Cativo;1.660.066,0;9.178.721;22/09/2025
20140501;01/05/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;181,0;1.262;22/09/2025
20140501;01/05/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;887.870,0;4.827.272;22/09/2025
20140501;01/05/2014;Nordeste;NORDESTE;Residencial;Cativo;1.940.873,0;15.289.088;22/09/2025
20140501;01/05/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;223.300,0;1.920.280;22/09/2025
20140501;01/05/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;337,0;528;22/09/2025
20140501;01/05/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;440.896,0;2.557.815;22/09/2025
20140501;01/05/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;151.370,0;741.703;22/09/2025
20140501;01/05/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;113.622,0;509.647;22/09/2025
20140501;01/05/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.455.670,0;29.801.845;22/09/2025
20140501;01/05/2014;Sul;SUL;Residencial;Cativo;1.663.029,0;9.158.009;22/09/2025
20140401;01/04/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;171,0;1.247;22/09/2025
20140401;01/04/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;868.206,0;4.811.994;22/09/2025
20140401;01/04/2014;Nordeste;NORDESTE;Residencial;Cativo;1.914.932,0;15.242.653;22/09/2025
20140401;01/04/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;212.147,0;1.917.435;22/09/2025
20140401;01/04/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;318,0;527;22/09/2025
20140401;01/04/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;393.349,0;2.545.537;22/09/2025
20140401;01/04/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;142.795,0;739.379;22/09/2025
20140401;01/04/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;113.834,0;507.306;22/09/2025
20140401;01/04/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.477.028,0;29.728.712;22/09/2025
20140401;01/04/2014;Sul;SUL;Residencial;Cativo;1.657.560,0;9.131.632;22/09/2025
20140301;01/03/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;176,0;1.242;22/09/2025
20140301;01/03/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;876.069,0;4.797.612;22/09/2025
20140301;01/03/2014;Nordeste;NORDESTE;Residencial;Cativo;1.937.712,0;15.201.415;22/09/2025
20140301;01/03/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;214.148,0;1.912.448;22/09/2025
20140301;01/03/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;357,0;527;22/09/2025
20140301;01/03/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;410.436,0;2.530.104;22/09/2025
20140301;01/03/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;143.797,0;735.862;22/09/2025
20140301;01/03/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;111.473,0;506.851;22/09/2025
20140301;01/03/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.783.428,0;29.668.816;22/09/2025
20140301;01/03/2014;Sul;SUL;Residencial;Cativo;1.810.905,0;9.108.310;22/09/2025
20140201;01/02/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;166,0;1.229;22/09/2025
20140201;01/02/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;873.971,0;4.781.646;22/09/2025
20140201;01/02/2014;Nordeste;NORDESTE;Residencial;Cativo;1.899.938,0;15.155.535;22/09/2025
20140201;01/02/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;215.731,0;1.904.372;22/09/2025
20140201;01/02/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;308,0;527;22/09/2025
20140201;01/02/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;393.258,0;2.508.133;22/09/2025
20140201;01/02/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;137.925,0;731.759;22/09/2025
20140201;01/02/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;108.921,0;506.370;22/09/2025
20140201;01/02/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.082.595,0;29.613.355;22/09/2025
20140201;01/02/2014;Sul;SUL;Residencial;Cativo;2.166.045,0;9.081.633;22/09/2025
20140101;01/01/2014;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;170,0;1.231;22/09/2025
20140101;01/01/2014;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;920.705,0;4.762.774;22/09/2025
20140101;01/01/2014;Nordeste;NORDESTE;Residencial;Cativo;1.989.362,0;15.106.941;22/09/2025
20140101;01/01/2014;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;232.690,0;1.900.170;22/09/2025
20140101;01/01/2014;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;360,0;526;22/09/2025
20140101;01/01/2014;Norte;NORTE INTERLIGADO;Residencial;Cativo;378.691,0;2.486.579;22/09/2025
20140101;01/01/2014;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;155.376,0;731.373;22/09/2025
20140101;01/01/2014;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;117.760,0;506.978;22/09/2025
20140101;01/01/2014;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.991.046,0;29.489.741;22/09/2025
20140101;01/01/2014;Sul;SUL;Residencial;Cativo;2.012.159,0;9.060.998;22/09/2025
20131201;01/12/2013;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;184,0;1.228;22/09/2025
20131201;01/12/2013;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;884.878,0;4.748.868;22/09/2025
20131201;01/12/2013;Nordeste;NORDESTE;Residencial;Cativo;1.852.648,0;15.054.739;22/09/2025
20131201;01/12/2013;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;222.485,0;1.893.693;22/09/2025
20131201;01/12/2013;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;288,0;523;22/09/2025
20131201;01/12/2013;Norte;NORTE INTERLIGADO;Residencial;Cativo;421.252,0;2.472.654;22/09/2025
20131201;01/12/2013;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;150.542,0;727.425;22/09/2025
20131201;01/12/2013;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;112.184,0;503.249;22/09/2025
20131201;01/12/2013;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.407.419,0;29.431.624;22/09/2025
20131201;01/12/2013;Sul;SUL;Residencial;Cativo;1.653.801,0;9.028.327;22/09/2025
20131101;01/11/2013;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;177,0;1.235;22/09/2025
