MesAno;Regiao;Consumo;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Estacao
2011-07;Norte;513870,0;430,0;2576,6;994,5;25,956;5,627450980392157;1,3041666666666667;inverno
2011-07;Sudeste;4784552,0;537,0;1265,8;949,513829787234;18,75578947368421;6,870588235294117;1,8065934065934066;inverno
2011-07;Sul;1516995,0;892,0;10164,2;954,9533333333333;14,254098360655737;8,36774193548387;2,5083333333333333;inverno
2011-08;Centro-Oeste;689462,0;148,0;658,2;953,1533333333333;23,746153846153845;7,084615384615384;1,9622950819672131;inverno
2011-08;Nordeste;1636046,0;956,0;4189,0;978,0711864406779;23,975609756097562;6,809448818897637;2,43;inverno
2011-08;Norte;541456,0;322,0;1985,0;994,2458333333334;26,72352941176471;6,022;1,4893617021276595;inverno
2011-08;Sudeste;4840012,0;515,0;1760,8;950,2645833333332;20,566;7,945714285714285;2,1311827956989244;inverno
2011-08;Sul;1494340,0;907,0;11570,6;955,1516666666666;15,191935483870967;10,6453125;3,110169491525424;inverno
2011-09;Centro-Oeste;757502,0;284,0;1952,4;956,1318840579711;25,54507042253521;7,647887323943662;2,0357142857142856;primavera
2011-09;Nordeste;1668339,0;778,0;2749,6;980,4100775193798;24,595419847328245;7,250769230769231;2,845833333333333;primavera
2011-09;Norte;567602,0;323,0;2314,0;993,554;27,240384615384617;5,988235294117646;1,5204081632653061;primavera
2011-09;Sudeste;5036380,0;463,0;1375,6;949,9347368421053;20,865656565656565;7,790291262135922;2,4333333333333336;primavera
2011-09;Sul;1494136,0;617,0;5994,8;957,053125;16,77142857142857;9,2734375;2,914285714285714;primavera
2011-10;Centro-Oeste;766759,0;1085,0;12146,2;953,6528571428571;24,672602739726027;7,967567567567568;1,9042857142857144;primavera
2011-10;Nordeste;1704764,0;1128,0;9625,4;975,4247933884297;25,684920634920637;7,196899224806201;2,6473684210526316;primavera
2011-10;Norte;567178,0;631,0;6784,0;991,5696428571429;26,667272727272728;6,198181818181817;1,4333333333333333;primavera
2011-10;Sudeste;4905359,0;1391,0;14848,4;947,5784313725491;21,870192307692307;8,15566037735849;2,324;primavera
2011-10;Sul;1420907,0;804,0;10766,6;950,9532258064515;19,016129032258064;9,908064516129032;2,822950819672131;primavera
2011-11;Centro-Oeste;740908,0;966,0;11327,6;953,9028985507247;24,569014084507042;7,441333333333334;1,8185714285714285;primavera
2011-11;Nordeste;1723018,0;1236,0;9574,0;974,9536585365854;25,24296875;7,061068702290076;2,6237288135593224;primavera
2011-11;Norte;548988,0;675,0;6642,4;992,9716981132076;26,27962962962963;5,826785714285714;1,3549019607843136;primavera
2011-11;Sudeste;4885526,0;1229,0;16852,2;946,207;21,50769230769231;7,75;2,1683673469387754;primavera
2011-11;Sul;1404883,0;581,0;5022,4;953,0888888888888;20,184126984126983;8,482539682539683;2,7532258064516126;primavera
2011-12;Centro-Oeste;744657,0;1351,0;14479,4;952,6536231884058;24,59178082191781;7,135897435897436;1,6380281690140845;verão
2011-12;Nordeste;1778139,0;919,0;7629,8;975,3530769230769;26,181954887218044;6,897058823529412;2,529268292682927;verão
2011-12;Norte;548931,0;766,0;7943,0;991,070588235294;26,184905660377357;5,679245283018868;1,33;verão
2011-12;Sudeste;4957747,0;1588,0;23507,6;946,2860000000001;22,942307692307693;7,552830188679246;1,8656565656565656;verão
2011-12;Sul;1453631,0;800,0;6577,0;951,95;21,580000000000002;8,22923076923077;2,503174603174603;verão
2012-01;Centro-Oeste;726118,0;1451,0;17194,0;952,8955223880597;24,021428571428572;6,832467532467533;1,727536231884058;verão
2012-01;Nordeste;1827785,0;1331,0;9786,0;975,7070866141732;25,904651162790696;7,220149253731344;2,535537190082645;verão
2012-01;Norte;524135,0;1001,0;13947,2;993,6419999999999;25,23921568627451;5,662962962962963;1,2574468085106383;verão
2012-01;Sudeste;5138107,0;1701,0;25371,6;949,421;22,80294117647059;7,399019607843138;1,9255102040816325;verão
2012-01;Sul;1584090,6;838,0;9625,2;952,417741935484;22,516129032258064;7,903076923076924;2,581967213114754;verão
2012-02;Centro-Oeste;727504,0;1116,0;10620,0;953,1650793650794;24,51830985915493;7,273684210526315;1,6328125;verão
2012-02;Nordeste;1704591,0;1351,0;11202,8;975,4262295081967;25,5408;6,9592307692307696;2,3170940170940173;verão
2012-02;Norte;503434,0;1005,0;13240,8;991,8102040816326;24,972727272727273;5,994642857142857;1,2065217391304348;verão
2012-02;Sudeste;5111298,0;932,0;7248,4;948,0051020408164;24,127450980392158;6,843564356435644;1,8552083333333333;verão
2012-02;Sul;1658097,8;758,0;7381,0;950,9842105263158;23,84915254237288;8,54915254237288;2,2745454545454544;verão
2012-03;Centro-Oeste;750552,0;1133,0;10367,6;955,3285714285714;24,376;6,988311688311689;1,4521126760563379;outono
2012-03;Nordeste;1838823,0;1344,0;9246,4;976,9403100775194;25,858088235294115;6,68955223880597;2,231451612903226;outono
2012-03;Norte;503494,0;1214,0;16157,0;994,2;25,4;5,637037037037037;1,1352941176470588;outono
2012-03;Sudeste;5470926,0;1152,0;10153,2;949,4960396039604;23,403809523809525;6,963461538461539;1,7071428571428573;outono
2012-03;Sul;1706808,4;611,0;4041,0;952,5017543859649;21,423809523809524;7,83125;2,1745454545454543;outono
2012-04;Centro-Oeste;774281,0;965,0;7740,4;955,6930555555555;24,38133333333333;6,54025974025974;1,3891891891891892;outono
2012-04;Nordeste;1779375,0;1071,0;5747,4;977,2463235294117;25,879411764705882;6,3858208955223885;2,164393939393939;outono
2012-04;Norte;532486,0;1003,0;10838,0;993,4075471698113;25,943636363636365;5,59622641509434;1,082;outono
2012-04;Sudeste;5308429,0;1115,0;7245,8;947,5384615384615;22,741666666666667;6,766666666666667;1,634313725490196;outono
2012-04;Sul;1533564,5;848,0;8226,8;955,9606557377049;19,190322580645162;8,793650793650794;2,1338983050847458;outono
2012-05;Centro-Oeste;752535,0;664,0;4224,8;958,8768115942029;22,405333333333335;6,245454545454546;1,5314285714285714;outono
2012-05;Nordeste;1811928,0;1169,0;7215,2;979,1281481481481;25,06449275362319;6,578832116788321;2,374242424242424;outono
2012-05;Norte;552161,0;854,0;7048,2;994,3249999999999;25,878947368421052;5,327272727272727;1,1660377358490566;outono
2012-05;Sudeste;4954256,0;1235,0;7559,4;952,1971698113207;19,561682242990653;6,279047619047619;1,6817307692307693;outono
2012-05;Sul;1461139,1;721,0;3932,4;957,8578125;16,8453125;7,483076923076923;2,2419354838709675;outono
2012-06;Centro-Oeste;739704,0;591,0;4390,4;958,5666666666667;22,066666666666666;6,466233766233766;1,521917808219178;inverno
2012-06;Nordeste;1775115,0;1208,0;7177,2;980,1157480314961;24,350375939849624;6,266417910447761;2,233333333333333;inverno
2012-06;Norte;566437,0;680,0;4264,2;995,7157894736843;25,724137931034484;5,4763636363636365;1,1660377358490566;inverno
2012-06;Sudeste;5033564,0;1145,0;8861,8;951,334;19,680392156862744;6,5182692307692305;1,5928571428571427;inverno
2012-06;Sul;1490069,5;975,0;8675,4;959,1015873015873;14,846031746031745;7,859999999999999;2,091666666666667;inverno
2012-07;Centro-Oeste;692016,0;221,0;382,4;958,1070422535212;21,43918918918919;6,290909090909091;1,6597222222222223;inverno
2012-07;Nordeste;1698329,0;1191,0;5504,0;980,5325581395349;23,821804511278195;6,792647058823529;2,4850393700787405;inverno
2012-07;Norte;551450,0;575,0;3788,0;995,5620689655173;25,641666666666666;5,363333333333333;1,2410714285714286;inverno
2012-07;Sudeste;4828556,0;682,0;2693,4;952,2134615384615;18,84190476190476;6,8830188679245285;1,7851485148514852;inverno
2012-07;Sul;1503946,1;869,0;8106,0;957,6212121212121;13,76969696969697;8,63076923076923;2,3921875;inverno
2012-08;Centro-Oeste;752539,0;48,0;123,8;958,6239436619719;23,583561643835615;6,856578947368422;2,1527777777777777;inverno
2012-08;Nordeste;1740365,0;1060,0;4404,8;980,6976744186046;24,031060606060606;7,177777777777778;2,975590551181102;inverno
2012-08;Norte;592424,0;330,0;1926,6;995,9499999999999;26,412068965517243;5,7;1,4785714285714284;inverno
2012-08;Sudeste;4979107,0;699,0;3099,4;956,1122641509434;19,666037735849056;7,3066666666666675;2,2572815533980584;inverno
2012-08;Sul;1557201,9;523,0;2129,8;958,9292307692308;18,052307692307693;8,541538461538462;2,8285714285714283;inverno
2012-09;Centro-Oeste;801211,0;412,0;3740,8;957,1555555555556;25,865333333333336;8,248717948717948;2,013888888888889;primavera
2012-09;Nordeste;1723840,0;630,0;2408,2;979,6022900763359;25,46564885496183;7,417910447761194;2,951937984496124;primavera
2012-09;Norte;604096,0;369,0;2950,0;994,8249999999999;27,289830508474576;6,008474576271187;1,5636363636363637;primavera
2012-09;Sudeste;5108683,0;631,0;4812,0;953,1333333333333;21,831428571428575;8,143809523809525;2,3343137254901962;primavera
2012-09;Sul;1510699,2;669,0;6089,2;954,3619047619048;18,306349206349207;10,106153846153846;2,985245901639344;primavera
2012-10;Centro-Oeste;824192,0;735,0;6736,4;954,9643835616438;26,373333333333335;8,602631578947367;1,978082191780822;primavera
2012-10;Nordeste;1797350,0;907,0;4950,0;977,320895522388;26,38222222222222;7,420289855072464;2,987218045112782;primavera
2012-10;Norte;608315,0;482,0;4421,8;994,3;27,27796610169492;5,92;1,5153846153846153;primavera
2012-10;Sudeste;5068966,0;763,0;4979,4;949,4864077669904;23,807692307692307;8,038095238095238;2,366;primavera
2012-10;Sul;1489158,1;952,0;10808,6;949,5950819672132;20,12063492063492;10,6390625;2,8813559322033897;primavera
2012-11;Centro-Oeste;852344,0;1281,0;15525,4;953,525352112676;24,93918918918919;7,730769230769231;1,6732394366197183;primavera
2012-11;Nordeste;1822908,0;1161,0;10569,4;975,363358778626;26,36865671641791;7,164705882352941;2,623846153846154;primavera
2012-11;Norte;628098,0;700,0;8874,0;991,8948275862069;26,95245901639344;5,690625;1,4428571428571428;primavera
2012-11;Sudeste;5369591,0;1751,0;22501,0;946,8846153846154;22,752336448598133;7,774528301886793;2,0643564356435644;primavera
2012-11;Sul;1566444,2;662,0;4682,0;952,6753846153846;21,707462686567165;8,394029850746268;2,671875;primavera
2012-12;Centro-Oeste;809315,0;1281,0;11526,6;952,4786666666666;25,605194805194802;7,51;1,706578947368421;verão
2012-12;Nordeste;1874692,0;898,0;6082,4;975,2968000000001;26,844186046511627;7,055474452554745;2,6451612903225805;verão
2012-12;Norte;597632,0;1061,0;11450,6;993,3666666666667;26,167213114754098;5,858730158730159;1,329310344827586;verão
2012-12;Sudeste;5223040,0;1306,0;14129,2;946,104854368932;25,022641509433964;7,422641509433962;1,897029702970297;verão
2012-12;Sul;1628533,3;1123,0;12703,2;950,975;23,53230769230769;9,869117647058824;2,5603174603174605;verão
2013-01;Centro-Oeste;828781,0;1507,0;19363,4;953,2722222222224;24,689333333333334;7,1225;1,7123287671232876;verão
2013-01;Nordeste;2002181,0;1442,0;12890,8;976,7598360655737;26,3872;7,185925925925926;2,516260162601626;verão
2013-01;Norte;577517,0;1274,0;17238,2;995,8116666666666;25,98225806451613;5,611111111111111;1,2327586206896552;verão
2013-01;Sudeste;5757901,0;1716,0;26255,4;946,8306930693069;23,51274509803922;7,443564356435643;2,015151515151515;verão
2013-01;Sul;1758505,0;785,0;8372,8;953,123076923077;22,0171875;8,558208955223881;2,5734375;verão
2013-02;Centro-Oeste;796405,0;1287,0;11869,6;954,8585714285715;24,74155844155844;7,110256410256411;1,5746478873239436;verão
2013-02;Nordeste;1980331,0;1085,0;7255,6;976,2723577235772;26,68968253968254;6,965413533834586;2,6225806451612903;verão
2013-02;Norte;560166,0;1160,0;13534,8;992,3049180327869;25,627692307692307;5,7384615384615385;1,2901639344262295;verão
2013-02;Sudeste;5425917,0;1113,0;11688,0;947,8313725490196;24,220588235294116;7,097;1,8285714285714285;verão
2013-02;Sul;1711710,0;1053,0;11211,8;954,7640625;22,465625;8,656716417910447;2,2790322580645164;verão
2013-03;Centro-Oeste;807892,0;1345,0;16145,2;956,0907894736841;24,97051282051282;6,739743589743591;1,4766233766233767;outono
2013-03;Nordeste;2000446,0;1347,0;9584,0;977,9333333333334;26,871641791044777;7,198540145985402;2,4150793650793654;outono
2013-03;Norte;543558,0;1216,0;14999,6;993,0327868852459;25,94375;5,729032258064516;1,2610169491525425;outono
2013-03;Sudeste;5373723,0;1585,0;18181,2;948,2425742574258;23,563366336633663;7,393203883495145;1,7918367346938775;outono
2013-03;Sul;1631377,0;1031,0;11630,4;955,3171875;20,457575757575757;8,256716417910448;2,3095238095238093;outono
2013-04;Centro-Oeste;783019,0;1001,0;8719,6;955,8816901408452;23,396103896103895;6,19746835443038;1,3708333333333333;outono
2013-04;Nordeste;2083364,0;1616,0;14614,0;978,00546875;25,645384615384614;6,632835820895522;2,124;outono
2013-04;Norte;591995,0;1046,0;11567,0;994,4535714285714;25,955;5,364999999999999;1,2072727272727273;outono
2013-04;Sudeste;5329736,0;1155,0;8739,8;948,9858585858586;21,25145631067961;6,072897196261682;1,5270833333333333;outono
2013-04;Sul;1513471,0;760,0;6237,2;955,7048387096773;18,69047619047619;7,927272727272728;2,0491803278688523;outono
2013-05;Centro-Oeste;816136,0;527,0;3078,0;957,9105263157894;22,98205128205128;6,2787500000000005;1,464935064935065;outono
2013-05;Nordeste;1995023,0;1547,0;9767,6;979,1152;24,905882352941177;6,37089552238806;2,0308333333333333;outono
2013-05;Norte;595852,0;954,0;9426,6;994,1785714285714;25,858620689655172;5,121666666666667;1,1603773584905661;outono
2013-05;Sudeste;5269471,0;985,0;6582,4;950,9901960784314;20,157692307692308;6,752380952380952;1,5330000000000001;outono
2013-05;Sul;1565432,0;969,0;6148,0;956,5625;16,266666666666666;8,536363636363635;1,9761904761904763;outono
2013-06;Centro-Oeste;797911,0;657,0;4377,6;958,5657894736842;22,67820512820513;6,0209876543209875;1,3413333333333333;inverno
2013-06;Nordeste;1897430,0;1602,0;9791,2;980,3944;24,25223880597015;6,188148148148148;1,9878048780487805;inverno
2013-06;Norte;616782,0;596,0;3678,0;993,7283018867925;26,04385964912281;5,479310344827587;1,2562499999999999;inverno
2013-06;Sudeste;5185998,0;1047,0;3834,4;950,1796116504854;19,83047619047619;6,220754716981132;1,4643564356435643;inverno
2013-06;Sul;1594070,0;1243,0;10548,2;955,971875;15,070769230769232;7,801492537313433;1,9129032258064516;inverno
2013-07;Centro-Oeste;772664,0;255,0;869,6;960,5589743589744;21,50125;6,45625;1,7192307692307691;inverno
2013-07;Nordeste;1927736,0;1488,0;8270,4;980,3891472868216;23,684848484848487;6,6089552238805975;2,2453125;inverno
2013-07;Norte;623393,0;678,0;5204,0;994,9929824561403;25,521311475409835;5,251724137931035;1,3056603773584907;inverno
2013-07;Sudeste;5063741,0;906,0;3903,4;951,8865384615384;18,670754716981133;6,714285714285714;1,822549019607843;inverno
2013-07;Sul;1634801,0;801,0;4889,4;958,4344262295082;14,1375;8,271641791044777;2,15;inverno
2013-08;Centro-Oeste;816125,0;72,0;77,4;959,535064935065;22,31025641025641;7,348101265822785;2,051948051948052;inverno
2013-08;Nordeste;1918626,0;1215,0;6333,0;979,8684210526316;24,206666666666667;6,628888888888889;2,576153846153846;inverno
2013-08;Norte;629182,0;478,0;3921,4;993,9413793103448;26,257377049180327;5,577049180327869;1,4732142857142858;inverno
2013-08;Sudeste;5200951,0;538,0;1573,0;951,4104761904763;19,54952380952381;7,2317307692307695;2,144660194174757;inverno
2013-08;Sul;1715613,0;805,0;9169,8;958,6770491803279;14,646875;8,74179104477612;2,4966101694915257;inverno
2013-09;Centro-Oeste;813870,0;483,0;3680,6;957,9376623376623;24,865384615384617;8,08481012658228;2,0844155844155843;primavera
2013-09;Nordeste;1956622,0;1082,0;5177,4;979,525;25,57794117647059;7,228676470588235;2,8621212121212123;primavera
2013-09;Norte;640168,0;493,0;3913,0;994,2592592592592;26,946551724137933;6,013793103448276;1,5615384615384615;primavera
2013-09;Sudeste;5196437,0;828,0;5156,4;949,9049504950494;21,393333333333334;8,040000000000001;2,398989898989899;primavera
2013-09;Sul;1644068,0;864,0;9019,4;955,653125;17,3484375;9,035820895522388;2,479032258064516;primavera
2013-10;Centro-Oeste;870074,0;1185,0;11050,2;956,6846153846153;24,969135802469136;7,682716049382716;1,8435897435897437;primavera
2013-10;Nordeste;2054166,0;1058,0;7798,8;978,8223880597016;26,15259259259259;7,392028985507246;2,948091603053435;primavera
2013-10;Norte;687065,0;657,0;5629,2;993,3618181818182;26,995081967213114;6,144262295081967;1,5482142857142858;primavera
2013-10;Sudeste;5313978,0;1248,0;10223,4;949,7628571428572;21,902857142857144;7,733962264150943;2,3215686274509806;primavera
2013-10;Sul;1620013,0;939,0;9828,0;954,9910447761195;19,04492753623188;9,19264705882353;2,576923076923077;primavera
2013-11;Centro-Oeste;913837,0;1189,0;12365,8;954,8571428571429;24,916666666666668;7,188750000000001;1,8038961038961039;primavera
2013-11;Nordeste;2072616,0;1234,0;11250,8;976,5440298507463;26,082089552238806;7,286029411764706;2,7765151515151514;primavera
2013-11;Norte;675367,0;841,0;10471,2;994,08;26,26949152542373;5,916666666666667;1,4163636363636365;primavera
2013-11;Sudeste;5420982,0;1325,0;16439,2;947,3471153846154;22,803846153846152;7,379047619047618;2,2465346534653468;primavera
2013-11;Sul;1628086,0;888,0;8819,8;953,0731343283583;21,170588235294115;9,458208955223881;2,9553846153846153;primavera
2013-12;Centro-Oeste;885062,0;1553,0;16892,4;953,2391891891891;24,926923076923078;7,170886075949367;1,7256756756756757;verão
2013-12;Nordeste;2075421,0;1400,0;15817,6;976,0823529411765;26,157246376811592;6,8731884057971016;2,454887218045113;verão
2013-12;Norte;683978,0;911,0;9779,0;992,4636363636364;26,37627118644068;5,655555555555556;1,3596153846153847;verão
2013-12;Sudeste;5407419,0;1728,0;29062,4;944,519801980198;23,61142857142857;7,357142857142857;1,9303030303030302;verão
2013-12;Sul;1653801,0;845,0;7772,2;950,9296875;23,128358208955223;8,66268656716418;2,2758064516129033;verão
2014-01;Centro-Oeste;920875,0;1353,0;12437,2;955,4619718309859;24,586111111111112;7,182894736842105;1,532394366197183;verão
2014-01;Nordeste;2222412,0;1386,0;8355,4;977,5376811594203;26,14087591240876;6,865693430656934;2,3762962962962964;verão
2014-01;Norte;651827,0;1044,0;12751,2;993,8018181818181;25,67142857142857;5,446774193548387;1,2792452830188679;verão
2014-01;Sudeste;5991046,0;967,0;7973,0;947,7171717171717;24,59;7,163366336633663;1,940625;verão
2014-01;Sul;2012159,0;1066,0;11533,0;954,1184615384615;23,887878787878787;8,892537313432834;2,107936507936508;verão
2014-02;Centro-Oeste;874137,0;1152,0;12818,4;953,2892307692308;24,621739130434783;6,961333333333334;1,668181818181818;verão
2014-02;Nordeste;2115977,0;1611,0;12181,2;976,6462686567164;25,85037037037037;6,647058823529412;2,23206106870229;verão
2014-02;Norte;640104,0;1117,0;13746,8;992,3923076923077;25,36;5,548333333333333;1,2098039215686276;verão
2014-02;Sudeste;6082595,0;722,0;6019,6;947,4371134020618;24,605999999999998;6,961764705882353;2,0638297872340425;verão
2014-02;Sul;2166045,0;884,0;9361,2;952,9435483870968;23,87076923076923;8,926865671641792;2,396666666666667;verão
2014-03;Centro-Oeste;876245,0;1348,0;14728,2;956,6927536231884;24,37945205479452;6,992207792207792;1,4757142857142858;outono
2014-03;Nordeste;2152217,0;1869,0;15259,8;977,1748091603052;25,76766917293233;6,462962962962963;2,04296875;outono
2014-03;Norte;665706,0;1111,0;15666,2;992,2357142857143;25,596491228070175;5,501612903225807;1,2425925925925925;outono
2014-03;Sudeste;5783428,0;1242,0;11091,8;947,547;23,519801980198018;6,761538461538462;1,9041666666666668;outono
2014-03;Sul;1810905,0;1019,0;11205,2;954,991935483871;21,406060606060606;8,069117647058825;2,0704918032786885;outono
2014-04;Centro-Oeste;868377,0;974,0;7421,8;956,4046153846155;24,214492753623187;6,316438356164384;1,3696969696969699;outono
2014-04;Nordeste;2127397,0;1712,0;14305,2;976,7945736434109;25,423664122137403;6,464444444444445;1,8539682539682538;outono
2014-04;Norte;649978,0;1031,0;11521,2;993,1777777777778;25,758928571428573;5,385000000000001;1,1320754716981132;outono
2014-04;Sudeste;5477028,0;1079,0;8313,0;947,7950980392158;22,36923076923077;6,5135922330097085;1,6536082474226805;outono
2014-04;Sul;1657560,0;815,0;7173,8;958,660606060606;19,71212121212121;8,140298507462687;2,1184615384615384;outono
2014-05;Centro-Oeste;888051,0;593,0;4528,6;956,6223880597014;22,31830985915493;5,8054794520547945;1,339705882352941;outono
2014-05;Nordeste;2164510,0;1745,0;13382,2;978,1969465648855;24,456390977443608;6,150757575757575;1,8751937984496125;outono
2014-05;Norte;705888,0;806,0;8852,6;993,9981818181818;25,842105263157894;4,988135593220339;1,111320754716981;outono
2014-05;Sudeste;5455670,0;801,0;2647,0;947,9456310679611;20,16132075471698;6,072115384615385;1,593877551020408;outono
2014-05;Sul;1663029,0;938,0;7266,8;961,8655737704919;16,668253968253968;8,554545454545455;1,7866666666666666;outono
2014-06;Centro-Oeste;827154,0;361,0;1511,6;957,9602739726029;22,114285714285714;5,966233766233766;1,5689189189189188;inverno
2014-06;Nordeste;2035296,0;1320,0;7459,6;980,562015503876;24,107692307692307;6,394736842105263;2,1944;inverno
2014-06;Norte;693230,0;592,0;5104,6;993,7321428571429;25,889655172413793;5,120338983050848;1,3199999999999998;inverno
2014-06;Sudeste;5106123,0;773,0;1993,6;950,4039215686274;19,616346153846152;6,201941747572815;1,7247422680412372;inverno
2014-06;Sul;1660066,0;978,0;11102,4;959,3431034482759;15,69;8,395238095238096;2,1254545454545455;inverno
2014-07;Centro-Oeste;784886,0;390,0;3579,8;960,3222222222222;21,570666666666668;6,939473684210526;1,667123287671233;inverno
2014-07;Nordeste;2072771,0;1278,0;6864,0;982,6225563909775;23,745588235294118;6,755223880597015;2,465891472868217;inverno
2014-07;Norte;712711,0;435,0;2535,8;995,954716981132;25,730357142857144;5,32;1,425;inverno
2014-07;Sudeste;5294663,0;918,0;4714,0;953,607;18,6875;6,941747572815534;1,8810526315789473;inverno
2014-07;Sul;1690827,0;702,0;5202,8;960,7428571428571;15,104545454545454;8,356923076923078;2,2819672131147537;inverno
2014-08;Centro-Oeste;864433,0;98,0;344,2;958,3666666666666;23,991891891891893;6,664935064935065;1,7068493150684931;inverno
2014-08;Nordeste;2027166,0;986,0;3303,4;980,9333333333333;24,140145985401457;6,959124087591241;2,6129770992366415;inverno
2014-08;Norte;735422,0;382,0;2294,6;993,655357142857;26,382456140350875;5,794642857142857;1,463265306122449;inverno
2014-08;Sudeste;5191948,0;548,0;1865,4;951,9227722772278;19,939805825242722;7,3914285714285715;2,0112244897959184;inverno
2014-08;Sul;1722603,0;650,0;3710,8;961,6765625;16,847692307692306;8,403174603174604;2,116129032258064;inverno
2014-09;Centro-Oeste;914142,0;574,0;5071,8;955,5191780821917;25,962162162162162;7,376250000000001;1,8743243243243242;primavera
2014-09;Nordeste;2060440,0;967,0;4732,2;980,3060606060606;25,354477611940297;7,2770370370370365;2,853543307086614;primavera
2014-09;Norte;755837,0;393,0;2584,2;993,1272727272727;27,24642857142857;5,849122807017544;1,530612244897959;primavera
2014-09;Sudeste;5194803,0;710,0;4106,2;949,6596153846154;22,085576923076925;8,20566037735849;2,494059405940594;primavera
2014-09;Sul;1650393,0;950,0;11701,4;960,3580645161289;18,771875;9,38225806451613;2,5383333333333336;primavera
2014-10;Centro-Oeste;1006315,0;574,0;4653,6;954,1704225352114;26,495890410958904;7,825641025641025;1,8208333333333333;primavera
2014-10;Nordeste;2154008,0;1015,0;5988,8;977,2736;26,057251908396946;7,738059701492538;3,027868852459016;primavera
2014-10;Norte;756891,0;649,0;6170,6;992,1206896551724;26,918333333333333;6,0688524590163935;1,4963636363636363;primavera
2014-10;Sudeste;5560649,0;741,0;6653,6;949,3355140186916;23,05462962962963;8,374528301886793;2,5548076923076923;primavera
2014-10;Sul;1662746,0;654,0;6939,4;956,5523076923077;21,280597014925373;9,746969696969696;2,4190476190476193;primavera
2014-11;Centro-Oeste;969551,0;1174,0;12763,2;952,013698630137;24,824358974358972;7,092499999999999;1,5608108108108107;primavera
2014-11;Nordeste;2172997,0;1191,0;9832,0;975,109917355372;26,047692307692305;6,976119402985074;2,6092436974789917;primavera
2014-11;Norte;745283,0;641,0;7364,8;991,2241379310345;26,696610169491525;5,543333333333334;1,3962962962962964;primavera
2014-11;Sudeste;5714131,0;1394,0;17307,4;945,250980392157;23,023300970873787;7,588349514563107;2,186;primavera
2014-11;Sul;1780429,0;869,0;8095,4;955,9424242424242;21,68550724637681;7,934782608695652;2,15625;primavera
2014-12;Centro-Oeste;897948,0;1430,0;15556,0;954,7712328767124;24,605263157894736;6,854320987654321;1,5783783783783782;verão
2014-12;Nordeste;2190944,0;1280,0;10792,6;977,2056451612904;25,929268292682927;6,989705882352942;2,526829268292683;verão
2014-12;Norte;761455,0;745,0;8326,4;992,4793103448276;26,411475409836065;5,6;1,409433962264151;verão
2014-12;Sudeste;5508771,0;1417,0;16073,6;945,9621359223302;23,759047619047617;7,2598130841121495;2,097029702970297;verão
2014-12;Sul;1801652,0;1011,0;13188,6;951,416923076923;22,485507246376812;8,58;2,2095238095238092;verão
2015-01;Centro-Oeste;989503,0;1037,0;7580,8;956,0180555555556;25,596;7,3925;1,426388888888889;verão
2015-01;Nordeste;2302666,0;1001,0;5681,4;979,3983606557377;26,418852459016392;7,011940298507463;2,466393442622951;verão
2015-01;Norte;726570,4;1010,0;10181,6;993,3431034482759;25,72203389830508;5,739999999999999;1,2425925925925925;verão
2015-01;Sudeste;6476567,0;898,0;8734,2;947,0030303030303;25,475247524752476;7,227619047619047;1,9808080808080808;verão
2015-01;Sul;2062995,7;1139,0;12030,2;952,1;23,390625;8,71304347826087;2,05;verão
2015-02;Centro-Oeste;936289,0;1124,0;10995,4;955,7140845070422;24,687671232876713;6,917105263157896;1,532394366197183;verão
2015-02;Nordeste;2240786,0;1347,0;12336,8;978,5912280701754;26,056896551724137;7,130303030303031;2,248245614035088;verão
2015-02;Norte;677514,0;827,0;8759,4;991,9924528301887;25,614814814814817;5,608196721311476;1,29375;verão
2015-02;Sudeste;5957795,0;1440,0;16465,6;946,2510204081633;24,01764705882353;7,188679245283019;1,922680412371134;verão
2015-02;Sul;1967877,0;978,0;9319,8;953,167741935484;22,634920634920636;7,3304347826086955;1,9098360655737705;verão
2015-03;Centro-Oeste;828374,0;1195,0;10434,2;954,2514285714286;24,239436619718308;6,652;1,2971014492753623;outono
2015-03;Nordeste;2213527,0;1603,0;14223,8;977,6056910569106;25,98617886178862;6,676515151515151;2,0352459016393443;outono
2015-03;Norte;680311,0;1043,0;13205,2;991,7094339622641;25,496226415094338;5,472413793103448;1,0999999999999999;outono
2015-03;Sudeste;5573471,0;1578,0;17037,6;947,678;23,332673267326733;6,673584905660377;1,628282828282828;outono
2015-03;Sul;1802427,0;857,0;7218,6;954,3838709677419;21,863636363636363;6,814492753623188;1,8573770491803279;outono
2015-04;Centro-Oeste;841785,0;926,0;8557,4;955,2969696969697;24,248529411764707;5,730555555555556;1,1893939393939394;outono
2015-04;Nordeste;2232375,0;1335,0;12433,8;977,375;25,894166666666667;6,32109375;1,9084033613445377;outono
2015-04;Norte;675513,0;964,0;9733,8;992,4981132075472;25,767924528301887;5,1722222222222225;1,046938775510204;outono
2015-04;Sudeste;5415655,0;1086,0;7172,4;949,0808080808081;22,482828282828283;6,298095238095238;1,5989795918367347;outono
